Período;ARS;Nº Consultas nos CSP;Nº Consultas CSP (Não Programadas);Nº Consultas CSP (Programadas);Nº Consultas Med CSP (Não Programadas e >= 65)
2019-03-28;ARS Alentejo;7574.0;3851.0;3723.0;1666.0
2019-03-29;ARS Norte;42142.0;21795.0;20347.0;7654.0
2019-03-30;ARS Centro;1995.0;1874.0;121.0;534.0
2019-03-30;ARS Lisboa e Vale do Tejo;2060.0;2017.0;43.0;484.0
2019-03-31;ARS Algarve;287.0;220.0;67.0;44.0
2019-04-01;ARS Algarve;5590.0;2747.0;2843.0;1090.0
2019-04-03;ARS Norte;51968.0;25970.0;25998.0;9666.0
2019-04-03;ARS Alentejo;7953.0;4236.0;3717.0;1831.0
2019-04-04;ARS Norte;51277.0;24567.0;26710.0;8932.0
2019-04-05;ARS Centro;17745.0;9704.0;8041.0;4051.0
2019-04-05;ARS Algarve;4203.0;1973.0;2230.0;731.0
2019-04-10;ARS Alentejo;7536.0;4001.0;3535.0;1847.0
2019-04-11;ARS Lisboa e Vale do Tejo;28216.0;11740.0;16476.0;4582.0
2019-04-13;ARS Centro;1937.0;1836.0;101.0;521.0
2019-04-13;ARS Alentejo;725.0;654.0;71.0;214.0
2019-04-13;ARS Algarve;358.0;316.0;42.0;66.0
2019-04-15;ARS Centro;26957.0;15110.0;11847.0;6576.0
2019-04-15;ARS Alentejo;8431.0;4831.0;3600.0;2192.0
2019-04-15;ARS Algarve;5533.0;2667.0;2866.0;1170.0
2019-04-16;ARS Centro;24156.0;12684.0;11472.0;5613.0
2019-04-16;ARS Lisboa e Vale do Tejo;36172.0;14744.0;21428.0;5938.0
2019-04-19;ARS Norte;2223.0;2223.0;0.0;479.0
2019-04-20;ARS Alentejo;781.0;715.0;66.0;189.0
2019-04-21;ARS Alentejo;564.0;524.0;40.0;151.0
2019-04-22;ARS Alentejo;5050.0;2881.0;2169.0;1216.0
2019-04-22;ARS Algarve;5009.0;2394.0;2615.0;997.0
2019-04-23;ARS Algarve;5096.0;2420.0;2676.0;972.0
2019-04-24;ARS Norte;51219.0;26328.0;24891.0;9915.0
2019-04-25;ARS Norte;2129.0;2129.0;0.0;425.0
2019-04-26;ARS Alentejo;5512.0;3123.0;2389.0;1366.0
2019-04-28;ARS Lisboa e Vale do Tejo;1192.0;1192.0;0.0;273.0
2019-04-28;ARS Algarve;262.0;183.0;79.0;32.0
2019-04-29;ARS Lisboa e Vale do Tejo;38117.0;16730.0;21387.0;6874.0
2019-04-29;ARS Alentejo;8611.0;5031.0;3580.0;2224.0
2019-04-30;ARS Centro;23627.0;12974.0;10653.0;5781.0
2019-04-30;ARS Lisboa e Vale do Tejo;35473.0;14812.0;20661.0;5969.0
2019-04-30;ARS Alentejo;8456.0;4612.0;3844.0;2139.0
2019-05-01;ARS Algarve;238.0;192.0;46.0;36.0
2019-05-03;ARS Norte;41033.0;22753.0;18280.0;8502.0
2019-05-04;ARS Norte;2574.0;2448.0;126.0;560.0
2019-05-05;ARS Centro;1664.0;1664.0;0.0;520.0
2019-05-05;ARS Alentejo;825.0;785.0;40.0;241.0
2019-05-06;ARS Centro;28306.0;16135.0;12171.0;7048.0
2019-05-06;ARS Alentejo;9500.0;5346.0;4154.0;2484.0
2019-05-08;ARS Norte;54366.0;27779.0;26587.0;10780.0
2019-05-08;ARS Centro;24491.0;13124.0;11367.0;5870.0
2019-05-08;ARS Alentejo;8787.0;4660.0;4127.0;2146.0
2019-05-09;ARS Alentejo;7607.0;3905.0;3702.0;1815.0
2019-05-09;ARS Algarve;5173.0;2419.0;2754.0;994.0
2019-05-10;ARS Lisboa e Vale do Tejo;25080.0;10767.0;14313.0;4304.0
2019-05-14;ARS Norte;60095.0;29932.0;30163.0;11265.0
2019-05-14;ARS Centro;26258.0;13897.0;12361.0;6065.0
2019-05-14;ARS Alentejo;9070.0;4690.0;4380.0;2038.0
2019-05-14;ARS Algarve;5633.0;2626.0;3007.0;1116.0
2019-05-15;ARS Lisboa e Vale do Tejo;35520.0;14069.0;21451.0;5472.0
2019-05-15;ARS Alentejo;8051.0;4442.0;3609.0;2010.0
2019-05-15;ARS Algarve;5077.0;2353.0;2724.0;981.0
2019-05-16;ARS Centro;24101.0;12492.0;11609.0;5259.0
2019-05-16;ARS Alentejo;7689.0;4123.0;3566.0;1798.0
2019-05-17;ARS Norte;41589.0;21646.0;19943.0;7798.0
2019-05-17;ARS Lisboa e Vale do Tejo;27453.0;11645.0;15808.0;4443.0
2019-05-18;ARS Norte;2468.0;2343.0;125.0;493.0
2019-05-19;ARS Alentejo;686.0;632.0;54.0;163.0
2019-05-19;ARS Algarve;257.0;207.0;50.0;42.0
2019-05-21;ARS Algarve;5435.0;2409.0;3026.0;1023.0
2019-05-24;ARS Alentejo;6033.0;3088.0;2945.0;1309.0
2019-05-26;ARS Lisboa e Vale do Tejo;1200.0;1200.0;0.0;256.0
2019-05-29;ARS Lisboa e Vale do Tejo;35870.0;13969.0;21901.0;5531.0
2019-05-30;ARS Norte;49746.0;23727.0;26019.0;8742.0
2019-05-31;ARS Lisboa e Vale do Tejo;27713.0;11373.0;16340.0;4313.0
2019-05-31;ARS Alentejo;5902.0;3110.0;2792.0;1336.0
2019-05-31;ARS Algarve;3997.0;1853.0;2144.0;739.0
2019-06-01;ARS Norte;2490.0;2381.0;109.0;541.0
2019-06-03;ARS Lisboa e Vale do Tejo;39895.0;17156.0;22739.0;6670.0
2019-06-04;ARS Algarve;5126.0;2392.0;2734.0;1039.0
2019-06-05;ARS Norte;52685.0;26306.0;26379.0;9987.0
2019-06-07;ARS Centro;18031.0;10260.0;7771.0;4355.0
2019-06-07;ARS Lisboa e Vale do Tejo;27604.0;11481.0;16123.0;4446.0
2019-06-08;ARS Lisboa e Vale do Tejo;1912.0;1890.0;22.0;457.0
2019-06-08;ARS Algarve;304.0;298.0;6.0;78.0
2019-06-09;ARS Lisboa e Vale do Tejo;1270.0;1270.0;0.0;264.0
2019-06-11;ARS Lisboa e Vale do Tejo;37218.0;16916.0;20302.0;7001.0
2019-06-13;ARS Algarve;4993.0;2383.0;2610.0;925.0
2019-06-14;ARS Lisboa e Vale do Tejo;26078.0;11208.0;14870.0;4411.0
2019-06-15;ARS Lisboa e Vale do Tejo;1819.0;1788.0;31.0;419.0
2019-06-16;ARS Alentejo;700.0;637.0;63.0;183.0
2019-06-16;ARS Algarve;268.0;196.0;72.0;48.0
2019-06-17;ARS Alentejo;8476.0;4757.0;3719.0;2225.0
2019-06-19;ARS Lisboa e Vale do Tejo;32967.0;13382.0;19585.0;5392.0
2019-06-20;ARS Lisboa e Vale do Tejo;1171.0;1171.0;0.0;263.0
2019-06-21;ARS Norte;39718.0;22763.0;16955.0;8448.0
2019-06-21;ARS Lisboa e Vale do Tejo;25404.0;12055.0;13349.0;4834.0
2019-06-24;ARS Algarve;4936.0;2413.0;2523.0;1004.0
2019-06-26;ARS Centro;22843.0;12326.0;10517.0;5458.0
2019-06-27;ARS Centro;21842.0;11660.0;10182.0;5098.0
2019-06-27;ARS Alentejo;7002.0;3714.0;3288.0;1774.0
2019-06-27;ARS Algarve;4015.0;1851.0;2164.0;754.0
2019-06-29;ARS Alentejo;801.0;720.0;81.0;215.0
2019-06-30;ARS Centro;1688.0;1688.0;0.0;467.0
2019-07-01;ARS Lisboa e Vale do Tejo;39059.0;17364.0;21695.0;7131.0
2019-07-01;ARS Alentejo;8018.0;4517.0;3501.0;2091.0
2019-07-01;ARS Algarve;5100.0;2666.0;2434.0;1135.0
2019-07-02;ARS Algarve;3345.0;1537.0;1808.0;624.0
2019-07-03;ARS Lisboa e Vale do Tejo;20637.0;9038.0;11599.0;3689.0
2019-07-04;ARS Centro;22064.0;12156.0;9908.0;5235.0
2019-07-05;ARS Alentejo;5738.0;3052.0;2686.0;1429.0
2019-07-07;ARS Lisboa e Vale do Tejo;1189.0;1189.0;0.0;245.0
2019-07-07;ARS Algarve;309.0;305.0;4.0;54.0
2019-07-08;ARS Norte;58996.0;31744.0;27252.0;12290.0
2019-07-08;ARS Alentejo;7705.0;4299.0;3406.0;1929.0
2019-07-11;ARS Lisboa e Vale do Tejo;32615.0;13108.0;19507.0;5231.0
2019-07-11;ARS Alentejo;6783.0;3629.0;3154.0;1746.0
2019-07-12;ARS Norte;41050.0;20977.0;20073.0;8029.0
2019-07-12;ARS Centro;17899.0;10079.0;7820.0;4479.0
2019-07-13;ARS Algarve;363.0;324.0;39.0;79.0
2019-07-14;ARS Alentejo;661.0;604.0;57.0;158.0
2019-07-15;ARS Norte;56015.0;30201.0;25814.0;11596.0
2019-07-16;ARS Lisboa e Vale do Tejo;34842.0;14276.0;20566.0;5900.0
2019-07-16;ARS Algarve;4693.0;2223.0;2470.0;927.0
2019-07-18;ARS Norte;48312.0;23692.0;24620.0;9176.0
2019-07-19;ARS Norte;40031.0;20541.0;19490.0;7714.0
2019-07-20;ARS Algarve;326.0;253.0;73.0;53.0
2019-07-21;ARS Lisboa e Vale do Tejo;1079.0;1077.0;2.0;238.0
2019-07-22;ARS Algarve;4792.0;2380.0;2412.0;986.0
2019-07-24;ARS Alentejo;6733.0;3710.0;3023.0;1772.0
2019-07-26;ARS Centro;16417.0;9620.0;6797.0;4144.0
2019-07-27;ARS Alentejo;794.0;719.0;75.0;232.0
2019-07-30;ARS Norte;52366.0;27337.0;25029.0;10601.0
2019-07-31;ARS Algarve;4687.0;2284.0;2403.0;953.0
2019-08-01;ARS Centro;19825.0;10617.0;9208.0;4639.0
2019-08-01;ARS Lisboa e Vale do Tejo;29998.0;12258.0;17740.0;4781.0
2019-08-02;ARS Centro;15609.0;9034.0;6575.0;3899.0
2019-08-03;ARS Centro;2059.0;1936.0;123.0;588.0
2019-08-03;ARS Alentejo;764.0;713.0;51.0;240.0
2019-08-03;ARS Algarve;374.0;332.0;42.0;77.0
2019-08-04;ARS Norte;1996.0;1996.0;0.0;384.0
2019-08-04;ARS Algarve;285.0;243.0;42.0;42.0
2019-08-05;ARS Centro;22453.0;12985.0;9468.0;5556.0
2019-08-05;ARS Alentejo;6837.0;4119.0;2718.0;1949.0
2019-08-07;ARS Alentejo;6957.0;3867.0;3090.0;1885.0
2019-08-08;ARS Centro;20304.0;10857.0;9447.0;4723.0
2019-08-08;ARS Lisboa e Vale do Tejo;29676.0;12298.0;17378.0;5013.0
2019-08-09;ARS Centro;16576.0;9604.0;6972.0;4194.0
2019-08-12;ARS Centro;21822.0;12836.0;8986.0;5506.0
2019-08-12;ARS Alentejo;6832.0;4024.0;2808.0;1892.0
2019-08-13;ARS Alentejo;6913.0;3803.0;3110.0;1859.0
2019-08-14;ARS Centro;18754.0;10444.0;8310.0;4622.0
2019-08-14;ARS Lisboa e Vale do Tejo;27914.0;11495.0;16419.0;4592.0
2019-08-14;ARS Alentejo;6304.0;3440.0;2864.0;1717.0
2019-08-15;ARS Centro;1812.0;1807.0;5.0;534.0
2019-08-16;ARS Norte;34001.0;20655.0;13346.0;7676.0
2019-08-17;ARS Centro;2149.0;2003.0;146.0;596.0
2019-08-18;ARS Centro;1771.0;1771.0;0.0;476.0
2019-08-18;ARS Alentejo;613.0;566.0;47.0;153.0
2019-08-19;ARS Norte;53194.0;30983.0;22211.0;12075.0
2019-08-19;ARS Alentejo;6719.0;4008.0;2711.0;1958.0
2019-08-22;ARS Algarve;4090.0;1923.0;2167.0;795.0
2019-08-24;ARS Lisboa e Vale do Tejo;1682.0;1654.0;28.0;382.0
2019-08-24;ARS Alentejo;739.0;674.0;65.0;214.0
2019-08-24;ARS Algarve;358.0;250.0;108.0;63.0
2019-08-25;ARS Centro;1783.0;1783.0;0.0;516.0
2019-08-25;ARS Algarve;322.0;261.0;61.0;40.0
2019-08-26;ARS Norte;51432.0;28888.0;22544.0;11181.0
2019-08-26;ARS Alentejo;6194.0;3483.0;2711.0;1649.0
2019-08-27;ARS Alentejo;6660.0;3850.0;2810.0;1900.0
2019-08-28;ARS Centro;19817.0;10673.0;9144.0;4692.0
2019-08-29;ARS Lisboa e Vale do Tejo;28789.0;11701.0;17088.0;4504.0
2019-09-02;ARS Centro;22388.0;12973.0;9415.0;5573.0
2019-09-03;ARS Lisboa e Vale do Tejo;31271.0;13140.0;18131.0;5182.0
2019-09-03;ARS Algarve;4268.0;2033.0;2235.0;837.0
2019-09-04;ARS Norte;46058.0;24419.0;21639.0;9411.0
2019-09-05;ARS Centro;19639.0;10438.0;9201.0;4555.0
2019-09-05;ARS Lisboa e Vale do Tejo;29686.0;12187.0;17499.0;4822.0
2019-09-05;ARS Alentejo;6628.0;3494.0;3134.0;1577.0
2019-09-06;ARS Lisboa e Vale do Tejo;25172.0;11051.0;14121.0;4207.0
2019-09-06;ARS Alentejo;5310.0;2989.0;2321.0;1369.0
2019-09-07;ARS Lisboa e Vale do Tejo;1762.0;1725.0;37.0;417.0
2019-09-08;ARS Alentejo;652.0;591.0;61.0;158.0
2019-09-10;ARS Centro;23859.0;13210.0;10649.0;5876.0
2019-09-11;ARS Centro;21881.0;11792.0;10089.0;5310.0
2019-09-11;ARS Alentejo;7374.0;4121.0;3253.0;1843.0
2019-09-14;ARS Lisboa e Vale do Tejo;1760.0;1722.0;38.0;378.0
2019-09-15;ARS Centro;1668.0;1667.0;1.0;471.0
2019-09-15;ARS Lisboa e Vale do Tejo;1332.0;1332.0;0.0;272.0
2019-09-18;ARS Alentejo;7743.0;4242.0;3501.0;1979.0
2019-09-19;ARS Lisboa e Vale do Tejo;32931.0;12868.0;20063.0;4970.0
2019-09-20;ARS Centro;16035.0;9163.0;6872.0;3947.0
2019-09-20;ARS Lisboa e Vale do Tejo;26650.0;10888.0;15762.0;4103.0
2019-09-22;ARS Alentejo;773.0;711.0;62.0;181.0
2019-09-23;ARS Norte;62089.0;32443.0;29646.0;12267.0
2019-09-23;ARS Lisboa e Vale do Tejo;39956.0;16625.0;23331.0;6450.0
2019-09-24;ARS Centro;24612.0;13327.0;11285.0;5842.0
2019-09-25;ARS Norte;52029.0;25676.0;26353.0;9625.0
2019-09-25;ARS Lisboa e Vale do Tejo;35571.0;13823.0;21748.0;5356.0
2019-09-27;ARS Norte;41753.0;21193.0;20560.0;7672.0
2019-09-28;ARS Centro;1948.0;1844.0;104.0;512.0
2019-09-28;ARS Alentejo;731.0;659.0;72.0;169.0
2019-09-29;ARS Norte;2399.0;2398.0;1.0;405.0
2019-09-29;ARS Lisboa e Vale do Tejo;1397.0;1397.0;0.0;256.0
2019-09-29;ARS Algarve;284.0;217.0;67.0;42.0
2019-09-30;ARS Centro;26725.0;14693.0;12032.0;6068.0
2019-10-03;ARS Centro;23241.0;12156.0;11085.0;5228.0
2019-10-04;ARS Norte;43562.0;22694.0;20868.0;7934.0
2019-10-04;ARS Alentejo;6104.0;3138.0;2966.0;1406.0
2019-10-05;ARS Centro;1800.0;1795.0;5.0;518.0
2019-10-05;ARS Alentejo;782.0;733.0;49.0;216.0
2019-10-06;ARS Norte;2433.0;2427.0;6.0;442.0
2019-10-07;ARS Lisboa e Vale do Tejo;40548.0;17297.0;23251.0;6562.0
2019-10-08;ARS Centro;24989.0;13431.0;11558.0;5732.0
2019-10-10;ARS Centro;23347.0;12144.0;11203.0;5274.0
2019-10-11;ARS Norte;41757.0;21840.0;19917.0;7733.0
2019-10-11;ARS Lisboa e Vale do Tejo;30313.0;12778.0;17535.0;4694.0
2019-10-12;ARS Algarve;389.0;350.0;39.0;91.0
2019-10-14;ARS Centro;27305.0;14937.0;12368.0;6205.0
2019-10-14;ARS Lisboa e Vale do Tejo;42189.0;17582.0;24607.0;6546.0
2019-10-14;ARS Algarve;5756.0;2614.0;3142.0;1035.0
2019-10-15;ARS Norte;60323.0;30688.0;29635.0;11338.0
2019-10-16;ARS Lisboa e Vale do Tejo;38422.0;15126.0;23296.0;5691.0
2019-10-16;ARS Algarve;5047.0;2301.0;2746.0;972.0
2019-10-17;ARS Centro;23729.0;12340.0;11389.0;5219.0
2019-10-18;ARS Lisboa e Vale do Tejo;29608.0;12404.0;17204.0;4579.0
2019-10-18;ARS Algarve;4303.0;1897.0;2406.0;757.0
2019-10-19;ARS Lisboa e Vale do Tejo;1985.0;1957.0;28.0;455.0
2019-10-19;ARS Algarve;315.0;247.0;68.0;55.0
2019-10-21;ARS Norte;65703.0;34733.0;30970.0;12700.0
2019-10-21;ARS Algarve;5949.0;2676.0;3273.0;1079.0
2019-10-22;ARS Algarve;5139.0;2257.0;2882.0;982.0
2019-10-23;ARS Norte;55426.0;27777.0;27649.0;10348.0
2019-10-23;ARS Centro;22598.0;11697.0;10901.0;4765.0
2019-10-23;ARS Lisboa e Vale do Tejo;35588.0;14189.0;21399.0;5301.0
2019-10-23;ARS Alentejo;7611.0;3992.0;3619.0;1807.0
2019-10-26;ARS Norte;2843.0;2715.0;128.0;564.0
2019-10-28;ARS Algarve;5509.0;2533.0;2976.0;1068.0
2019-10-31;ARS Algarve;4092.0;1793.0;2299.0;720.0
2019-11-01;ARS Norte;2198.0;2198.0;0.0;394.0
2019-11-02;ARS Centro;2221.0;2076.0;145.0;601.0
2019-11-03;ARS Lisboa e Vale do Tejo;1424.0;1424.0;0.0;283.0
2019-11-04;ARS Norte;63914.0;34976.0;28938.0;13021.0
2019-11-04;ARS Centro;26059.0;14895.0;11164.0;6328.0
2019-11-04;ARS Algarve;5465.0;2664.0;2801.0;1089.0
2019-11-06;ARS Lisboa e Vale do Tejo;37802.0;15197.0;22605.0;5767.0
2019-11-06;ARS Alentejo;7568.0;3935.0;3633.0;1767.0
2019-11-07;ARS Alentejo;6794.0;3530.0;3264.0;1603.0
2019-11-08;ARS Norte;41069.0;21876.0;19193.0;8059.0
2019-11-09;ARS Centro;2088.0;1928.0;160.0;530.0
2019-11-10;ARS Norte;2325.0;2323.0;2.0;387.0
2019-11-11;ARS Centro;26534.0;14506.0;12028.0;6141.0
2019-11-13;ARS Norte;56606.0;28452.0;28154.0;10687.0
2019-11-14;ARS Norte;53453.0;25358.0;28095.0;9161.0
2019-11-16;ARS Norte;2841.0;2702.0;139.0;533.0
2019-11-16;ARS Centro;2074.0;1893.0;181.0;542.0
2019-11-16;ARS Algarve;376.0;300.0;76.0;75.0
2019-11-20;ARS Centro;23146.0;12252.0;10894.0;5074.0
2019-11-21;ARS Norte;53853.0;26178.0;27675.0;9664.0
2019-11-21;ARS Algarve;5056.0;2261.0;2795.0;885.0
2019-11-23;ARS Lisboa e Vale do Tejo;2185.0;2144.0;41.0;449.0
2019-11-24;ARS Centro;2044.0;2044.0;0.0;510.0
2019-11-24;ARS Algarve;292.0;241.0;51.0;49.0
2019-11-25;ARS Norte;65742.0;34197.0;31545.0;12324.0
2019-11-25;ARS Algarve;5899.0;2755.0;3144.0;980.0
2019-11-26;ARS Norte;59439.0;29276.0;30163.0;10635.0
2019-11-26;ARS Algarve;5217.0;2216.0;3001.0;917.0
2019-11-28;ARS Centro;23092.0;11858.0;11234.0;4835.0
2019-11-28;ARS Alentejo;6794.0;3317.0;3477.0;1381.0
2019-11-29;ARS Centro;17609.0;9986.0;7623.0;4019.0
2019-11-29;ARS Lisboa e Vale do Tejo;29532.0;12387.0;17145.0;4501.0
2019-11-30;ARS Norte;3151.0;3021.0;130.0;543.0
2019-11-30;ARS Centro;2272.0;2099.0;173.0;558.0
2019-12-02;ARS Lisboa e Vale do Tejo;43149.0;18212.0;24937.0;6735.0
2019-12-03;ARS Alentejo;7854.0;3931.0;3923.0;1785.0
2019-12-04;ARS Alentejo;7263.0;3718.0;3545.0;1691.0
2019-12-05;ARS Norte;51446.0;25888.0;25558.0;9286.0
2019-12-06;ARS Alentejo;5753.0;3067.0;2686.0;1261.0
2019-12-06;ARS Algarve;3899.0;1813.0;2086.0;705.0
2019-12-07;ARS Norte;2997.0;2886.0;111.0;480.0
2019-12-07;ARS Alentejo;762.0;708.0;54.0;237.0
2019-12-07;ARS Algarve;444.0;382.0;62.0;92.0
2019-12-08;ARS Norte;2785.0;2781.0;4.0;357.0
2019-12-09;ARS Centro;26785.0;15078.0;11707.0;6096.0
2019-12-09;ARS Algarve;5426.0;2558.0;2868.0;1060.0
2019-12-11;ARS Lisboa e Vale do Tejo;38896.0;15864.0;23032.0;5866.0
2019-12-12;ARS Alentejo;7082.0;3585.0;3497.0;1588.0
2019-12-13;ARS Centro;19233.0;10729.0;8504.0;4427.0
2019-12-14;ARS Lisboa e Vale do Tejo;2457.0;2405.0;52.0;484.0
2019-12-15;ARS Algarve;318.0;315.0;3.0;67.0
2019-12-16;ARS Lisboa e Vale do Tejo;42707.0;18189.0;24518.0;6561.0
2019-12-16;ARS Algarve;5270.0;2439.0;2831.0;955.0
2019-12-17;ARS Alentejo;8079.0;4124.0;3955.0;1918.0
2019-12-18;ARS Lisboa e Vale do Tejo;36878.0;14515.0;22363.0;5204.0
2019-12-18;ARS Algarve;4762.0;2207.0;2555.0;919.0
2019-12-22;ARS Norte;3030.0;3026.0;4.0;496.0
2019-12-22;ARS Algarve;324.0;256.0;68.0;57.0
2019-12-23;ARS Algarve;3604.0;1720.0;1884.0;643.0
2019-12-25;ARS Centro;1394.0;1394.0;0.0;300.0
2019-12-26;ARS Lisboa e Vale do Tejo;26522.0;13557.0;12965.0;4594.0
2019-12-26;ARS Alentejo;5072.0;3099.0;1973.0;1224.0
2019-12-29;ARS Norte;3108.0;3106.0;2.0;546.0
2019-12-29;ARS Lisboa e Vale do Tejo;2001.0;2001.0;0.0;461.0
2019-12-29;ARS Alentejo;828.0;760.0;68.0;186.0
2019-12-30;ARS Alentejo;5497.0;3446.0;2051.0;1494.0
2020-01-02;ARS Alentejo;6542.0;4239.0;2303.0;1812.0
2020-01-04;ARS Norte;3350.0;3233.0;117.0;688.0
2020-01-04;ARS Centro;2533.0;2390.0;143.0;704.0
2020-01-04;ARS Algarve;463.0;417.0;46.0;110.0
2020-01-06;ARS Alentejo;8667.0;5310.0;3357.0;2432.0
2020-01-08;ARS Lisboa e Vale do Tejo;40889.0;17047.0;23842.0;6715.0
2020-01-08;ARS Algarve;5086.0;2378.0;2708.0;1021.0
2020-01-11;ARS Centro;2405.0;2263.0;142.0;658.0
2020-01-11;ARS Lisboa e Vale do Tejo;2636.0;2595.0;41.0;593.0
2020-01-11;ARS Algarve;462.0;394.0;68.0;93.0
2020-01-12;ARS Lisboa e Vale do Tejo;1767.0;1767.0;0.0;408.0
2020-01-13;ARS Centro;28244.0;15608.0;12636.0;6468.0
2020-01-13;ARS Lisboa e Vale do Tejo;45178.0;19592.0;25586.0;7580.0
2020-01-15;ARS Norte;51321.0;26667.0;24654.0;9453.0
2020-01-15;ARS Centro;23152.0;12528.0;10624.0;5251.0
2020-01-17;ARS Lisboa e Vale do Tejo;29741.0;13109.0;16632.0;4611.0
2020-01-17;ARS Alentejo;5496.0;2968.0;2528.0;1272.0
2020-01-18;ARS Lisboa e Vale do Tejo;2708.0;2668.0;40.0;602.0
2020-01-18;ARS Alentejo;974.0;884.0;90.0;250.0
2020-01-19;ARS Centro;2135.0;2135.0;0.0;550.0
2020-01-19;ARS Alentejo;874.0;824.0;50.0;194.0
2020-01-20;ARS Norte;65389.0;34574.0;30815.0;12694.0
2020-01-20;ARS Alentejo;8648.0;4913.0;3735.0;2081.0
2020-01-20;ARS Algarve;5725.0;2842.0;2883.0;1120.0
2020-01-21;ARS Norte;61722.0;31007.0;30715.0;11219.0
2020-01-21;ARS Centro;26540.0;13917.0;12623.0;5791.0
2020-01-22;ARS Algarve;4914.0;2335.0;2579.0;855.0
2020-01-23;ARS Alentejo;7667.0;4086.0;3581.0;1731.0
2020-01-24;ARS Norte;46483.0;24079.0;22404.0;8331.0
2020-01-24;ARS Alentejo;6082.0;3158.0;2924.0;1307.0
2020-01-25;ARS Algarve;425.0;353.0;72.0;67.0
2020-01-26;ARS Lisboa e Vale do Tejo;1950.0;1950.0;0.0;357.0
2020-01-26;ARS Algarve;340.0;249.0;91.0;69.0
2020-01-27;ARS Norte;65091.0;33674.0;31417.0;11930.0
2020-01-28;ARS Norte;59759.0;29346.0;30413.0;10278.0
2020-01-28;ARS Algarve;5692.0;2638.0;3054.0;987.0
2020-01-29;ARS Lisboa e Vale do Tejo;39614.0;15810.0;23804.0;5738.0
2020-02-01;ARS Algarve;449.0;393.0;56.0;76.0
2020-02-03;ARS Norte;69332.0;38045.0;31287.0;13994.0
2020-02-03;ARS Lisboa e Vale do Tejo;45734.0;20094.0;25640.0;7277.0
2020-02-04;ARS Centro;26607.0;14271.0;12336.0;6002.0
2020-02-04;ARS Lisboa e Vale do Tejo;42301.0;17283.0;25018.0;6519.0
2020-02-07;ARS Alentejo;6042.0;3217.0;2825.0;1287.0
2020-02-11;ARS Algarve;5877.0;2684.0;3193.0;1064.0
2020-02-12;ARS Norte;54821.0;27423.0;27398.0;10186.0
2020-02-14;ARS Norte;42866.0;22123.0;20743.0;7947.0
2020-02-14;ARS Alentejo;5996.0;3008.0;2988.0;1245.0
2020-02-15;ARS Centro;2308.0;2171.0;137.0;598.0
2020-02-16;ARS Centro;2044.0;2044.0;0.0;564.0
2020-02-16;ARS Lisboa e Vale do Tejo;1816.0;1816.0;0.0;357.0
2020-02-17;ARS Centro;28004.0;15333.0;12671.0;6313.0
2020-02-17;ARS Lisboa e Vale do Tejo;46012.0;19038.0;26974.0;7044.0
2020-02-17;ARS Alentejo;8588.0;4715.0;3873.0;1996.0
2020-02-17;ARS Algarve;6077.0;2911.0;3166.0;1134.0
2020-02-18;ARS Norte;59036.0;28901.0;30135.0;10702.0
2020-02-18;ARS Lisboa e Vale do Tejo;40768.0;16078.0;24690.0;5967.0
2020-02-18;ARS Alentejo;8358.0;4137.0;4221.0;1881.0
2020-02-18;ARS Algarve;5530.0;2497.0;3033.0;1008.0
2020-02-19;ARS Norte;55011.0;26935.0;28076.0;10058.0
2020-02-19;ARS Centro;24139.0;12381.0;11758.0;5112.0
2020-02-20;ARS Alentejo;7364.0;3662.0;3702.0;1611.0
2020-02-21;ARS Algarve;4260.0;1983.0;2277.0;820.0
2020-02-23;ARS Norte;2686.0;2683.0;3.0;465.0
2020-02-23;ARS Alentejo;784.0;688.0;96.0;184.0
2020-02-25;ARS Centro;1612.0;1602.0;10.0;417.0
2020-02-26;ARS Lisboa e Vale do Tejo;41350.0;17792.0;23558.0;6759.0
2020-02-26;ARS Alentejo;7980.0;4261.0;3719.0;1901.0
2020-02-27;ARS Centro;25116.0;13303.0;11813.0;5821.0
2020-02-27;ARS Lisboa e Vale do Tejo;40222.0;16542.0;23680.0;6327.0
2020-02-29;ARS Alentejo;920.0;842.0;78.0;266.0
2020-03-02;ARS Centro;28059.0;15708.0;12351.0;6563.0
2020-03-02;ARS Alentejo;8686.0;4863.0;3823.0;2094.0
2020-03-06;ARS Lisboa e Vale do Tejo;30987.0;12658.0;18329.0;4545.0
2020-03-08;ARS Norte;2207.0;2207.0;0.0;363.0
2020-03-08;ARS Lisboa e Vale do Tejo;1569.0;1569.0;0.0;281.0
2020-03-09;ARS Centro;26325.0;14643.0;11682.0;6101.0
2020-03-09;ARS Alentejo;8014.0;4479.0;3535.0;1863.0
2020-03-10;ARS Alentejo;8450.0;4560.0;3890.0;2036.0
2020-03-11;ARS Lisboa e Vale do Tejo;38193.0;15541.0;22652.0;5926.0
2020-03-14;ARS Alentejo;742.0;682.0;60.0;213.0
2020-03-15;ARS Centro;1175.0;1171.0;4.0;322.0
2020-03-15;ARS Alentejo;706.0;671.0;35.0;219.0
2020-03-15;ARS Algarve;207.0;185.0;22.0;27.0
2020-03-17;ARS Algarve;3883.0;2339.0;1544.0;1018.0
2020-03-19;ARS Norte;34841.0;25516.0;9325.0;10016.0
2020-03-20;ARS Norte;30825.0;23193.0;7632.0;8623.0
2020-03-20;ARS Alentejo;4387.0;3249.0;1138.0;1550.0
